,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,variant_id,quarter,year,orderquantity,unitprice,sales,view,add_to_cart,orderquantity_next_quarter,view_next_quarter,add_to_cart_next_quarter,best_seller_of_quarter,best_seller_next_quarter,add_to_cart_rate,cart_to_order_rate,conversion_rate,aov,order_growth,view_growth,add_to_cart_growth,aov_lag_1,add_to_cart_lag_1,orderquantity_lag_1,orderquantity_lag_2,orderquantity_lag_3,view_lag_1,order_3q_avg,order_6q_avg,view_3q_avg,add_to_cart_3q_avg
2383,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,2383.0,688.0,2.0,2009.0,24.0,4899750.0,4170.865,4832.0,140.0,34.0,0.0,0.0,0.0,0.0,0.0289735099337748,0.1714285714285714,0.0049668874172185,173.78604166666665,1.4166666666666667,0.0,0.0,,,,,,,,,,
2384,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,2384.0,689.0,2.0,2009.0,17.0,1772250.0,1032.072,2952.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0176151761517615,0.3269230769230769,0.0057588075880758,60.710117647058816,0.1764705882352941,0.0,0.0,,,,,,,,,,
2385,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,689.0,4.0,2009.0,3.0,1772250.0,246.2,796.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0188442211055276,0.2,0.0037688442211055,82.06666666666666,8.0,0.0,0.0,60.710117647058816,52.0,17.0,,,2952.0,,,,
2386,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,2386.0,689.0,1.0,2010.0,24.0,1772250.0,1457.712,15169.0,92.0,45.0,0.0,0.0,0.0,0.0,0.0060650009888588,0.2608695652173913,0.0015821741710066,60.738,1.875,0.0,0.0,82.06666666666666,15.0,3.0,17.0,,796.0,14.666666666666666,,6305.666666666667,53.0
2387,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,2387.0,689.0,3.0,2010.0,45.0,1772250.0,3327.84,15078.0,261.0,14.0,0.0,0.0,0.0,0.0,0.0173099880620772,0.1724137931034483,0.0029844807003581,73.952,0.3111111111111111,0.0,0.0,60.738,92.0,24.0,3.0,17.0,15169.0,24.0,,10347.666666666666,122.66666666666669
2388,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,2388.0,689.0,4.0,2010.0,14.0,1772250.0,1042.06,5020.0,59.0,16.0,0.0,0.0,0.0,0.0,0.0117529880478087,0.2372881355932203,0.0027888446215139,74.43285714285715,1.1428571428571428,0.0,0.0,73.952,261.0,45.0,24.0,3.0,15078.0,27.666666666666668,,11755.666666666666,137.33333333333334
2389,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,2389.0,689.0,1.0,2011.0,16.0,1772250.0,1223.43,1916.0,48.0,43.0,0.0,0.0,0.0,0.0,0.0250521920668058,0.3333333333333333,0.0083507306889352,76.464375,2.6875,0.0,0.0,74.43285714285715,59.0,14.0,45.0,24.0,5020.0,25.0,19.83333333333333,7338.0,122.66666666666669
2390,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,2390.0,689.0,3.0,2011.0,43.0,1772250.0,2813.392,8220.0,180.0,84.0,0.0,0.0,0.0,0.0,0.0218978102189781,0.2388888888888889,0.0052311435523114,65.42772093023255,1.9534883720930232,0.0,0.0,76.464375,48.0,16.0,14.0,45.0,1916.0,24.33333333333333,24.166666666666668,5052.0,95.66666666666669
2391,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,2391.0,689.0,4.0,2011.0,84.0,1772250.0,6226.51,13971.0,253.0,3.0,0.0,0.0,0.0,0.0,0.0181089399470331,0.3320158102766798,0.0060124543697659,74.12511904761905,0.0357142857142857,0.0,0.0,65.42772093023255,180.0,43.0,16.0,14.0,8220.0,47.66666666666666,37.66666666666666,8035.666666666667,160.33333333333334
2392,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,2392.0,689.0,2.0,2012.0,3.0,1772250.0,234.768,496.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0241935483870967,0.25,0.0060483870967741,78.256,15.0,0.0,0.0,74.12511904761905,253.0,84.0,43.0,16.0,13971.0,43.333333333333336,34.166666666666664,7562.333333333333,148.33333333333334
2393,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,2393.0,690.0,4.0,2009.0,13.0,2033000.0,970.47,3697.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0135244793075466,0.26,0.0035163646199621,74.65153846153846,0.1538461538461538,0.0,0.0,,,,,,,,,,
2394,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,2394.0,691.0,2.0,2009.0,15.0,512000.0,297.05,1800.0,52.0,41.0,0.0,0.0,0.0,0.0,0.0288888888888888,0.2884615384615384,0.0083333333333333,19.80333333333333,2.7333333333333334,0.0,0.0,,,,,,,,,,
2395,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,691.0,3.0,2009.0,41.0,512000.0,854.23,17543.0,165.0,30.0,0.0,0.0,0.0,0.0,0.0094054608675825,0.2484848484848484,0.0023371145186114,20.83487804878049,0.7317073170731707,0.0,0.0,19.80333333333333,52.0,15.0,,,1800.0,,,,
2396,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,2396.0,692.0,2.0,2009.0,16.0,2256000.0,1427.67,11764.0,73.0,43.0,0.0,0.0,0.0,0.0,0.0062053723223393,0.2191780821917808,0.0013600816048962,89.229375,2.6875,0.0,0.0,,,,,,,,,,
2397,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,2397.0,693.0,2.0,2009.0,8.0,1024500.0,319.62,2625.0,39.0,42.0,0.0,0.0,0.0,0.0,0.0148571428571428,0.2051282051282051,0.003047619047619,39.9525,5.25,0.0,0.0,,,,,,,,,,
2398,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,2398.0,694.0,2.0,2009.0,49.0,4449500.0,8990.06,30467.0,183.0,19.0,0.0,0.0,0.0,0.0,0.0060064988348048,0.2677595628415301,0.0016082975022155,183.47061224489795,0.3877551020408163,0.0,0.0,,,,,,,,,,
2399,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,2399.0,695.0,1.0,2009.0,18.0,5187000.0,3568.45,9205.0,120.0,10.0,0.0,0.0,0.0,0.0,0.0130363932645301,0.15,0.0019554589896795,198.2472222222222,0.5555555555555556,0.0,0.0,,,,,,,,,,
2400,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,695.0,3.0,2009.0,10.0,5187000.0,1925.83,4801.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0091647573422203,0.2272727272727272,0.0020828993959591,192.583,4.8,0.0,0.0,198.2472222222222,120.0,18.0,,,9205.0,,,,
2401,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,2401.0,696.0,2.0,2010.0,8.0,3278000.0,1042.25,1472.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0285326086956521,0.1904761904761904,0.0054347826086956,130.28125,1.0,0.0,0.0,,,,,,,,,,
2402,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,697.0,1.0,2009.0,18.0,1849500.0,1383.2,5924.0,97.0,115.0,0.0,0.0,0.0,0.0,0.0163740715732613,0.1855670103092783,0.0030384875084402,76.84444444444445,6.388888888888889,0.0,0.0,,,,,,,,,,
2403,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,2403.0,697.0,2.0,2009.0,115.0,1849500.0,8444.9,27887.0,568.0,43.0,0.0,0.0,0.0,0.0,0.0203679133646501,0.2024647887323943,0.0041237852762936,73.43391304347826,0.3739130434782609,0.0,0.0,76.84444444444445,97.0,18.0,,,5924.0,,,,
2404,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,697.0,3.0,2009.0,43.0,1849500.0,3277.39,7437.0,160.0,44.0,0.0,0.0,0.0,0.0,0.0215140513647976,0.26875,0.0057819013042893,76.21837209302325,1.0232558139534884,0.0,0.0,73.43391304347826,568.0,115.0,18.0,,27887.0,58.66666666666666,,13749.333333333334,275.0
2405,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,2405.0,697.0,4.0,2009.0,44.0,1849500.0,3421.88,20706.0,209.0,15.0,0.0,0.0,0.0,0.0,0.0100936926494735,0.2105263157894736,0.0021249879262049,77.77,0.3409090909090909,0.0,0.0,76.21837209302325,160.0,43.0,115.0,18.0,7437.0,67.33333333333333,,18676.666666666668,312.3333333333333
2406,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,698.0,2.0,2009.0,52.0,1012000.0,2129.88,12643.0,284.0,14.0,0.0,0.0,0.0,0.0,0.022463023016689,0.1830985915492957,0.0041129478762951,40.95923076923077,0.2692307692307692,0.0,0.0,,,,,,,,,,
2407,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,2407.0,698.0,4.0,2009.0,14.0,1012000.0,551.18,8789.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.2978723404255319,0.0015929002161793,39.37,2.357142857142857,0.0,0.0,40.95923076923077,284.0,52.0,,,12643.0,,,,
2408,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,2408.0,698.0,2.0,2010.0,33.0,1012000.0,1379.34,16005.0,125.0,38.0,0.0,0.0,0.0,0.0,0.0078100593564511,0.264,0.002061855670103,41.79818181818182,1.1515151515151516,0.0,0.0,39.37,47.0,14.0,52.0,,8789.0,33.0,,12479.0,152.0
2409,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,2409.0,699.0,1.0,2009.0,37.0,1849500.0,2693.36,14968.0,124.0,6.0,0.0,0.0,0.0,0.0,0.0082843399251737,0.2983870967741935,0.0024719401389631,72.79351351351352,0.1621621621621621,0.0,0.0,,,,,,,,,,
2410,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,699.0,4.0,2009.0,6.0,1849500.0,453.87,5527.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0065134792835172,0.1666666666666666,0.0010855798805862,75.645,0.8333333333333334,0.0,0.0,72.79351351351352,124.0,37.0,,,14968.0,,,,
2411,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,699.0,2.0,2010.0,5.0,1849500.0,365.93,1891.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0100475938656795,0.2631578947368421,0.002644103648863,73.186,7.4,0.0,0.0,75.645,36.0,6.0,37.0,,5527.0,16.0,,7462.0,59.66666666666666
2412,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,699.0,3.0,2010.0,37.0,1849500.0,2911.64,12243.0,169.0,27.0,0.0,0.0,0.0,0.0,0.0138038062566364,0.2189349112426035,0.0030221350976067,78.69297297297297,0.7297297297297297,0.0,0.0,73.186,19.0,5.0,6.0,37.0,1891.0,16.0,,6553.666666666667,74.66666666666667
2413,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,699.0,4.0,2010.0,27.0,1849500.0,2043.94,4676.0,126.0,21.0,0.0,0.0,0.0,0.0,0.0269461077844311,0.2142857142857142,0.0057741659538066,75.70148148148148,0.7777777777777778,0.0,0.0,78.69297297297297,169.0,37.0,5.0,6.0,12243.0,23.0,,6270.0,104.66666666666669
2414,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,699.0,1.0,2011.0,21.0,1849500.0,1557.42,10695.0,119.0,43.0,0.0,0.0,0.0,0.0,0.0111266947171575,0.1764705882352941,0.0019635343618513,74.16285714285715,2.0476190476190474,0.0,0.0,75.70148148148148,126.0,27.0,37.0,5.0,4676.0,28.33333333333333,22.166666666666668,9204.666666666666,138.0
2415,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,699.0,2.0,2011.0,43.0,1849500.0,3260.31,7016.0,149.0,50.0,0.0,0.0,0.0,0.0,0.0212371721778791,0.2885906040268456,0.0061288483466362,75.82116279069767,1.162790697674419,0.0,0.0,74.16285714285715,119.0,21.0,27.0,37.0,10695.0,30.33333333333333,23.166666666666668,7462.333333333333,131.33333333333334
2416,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,699.0,1.0,2012.0,50.0,1849500.0,3601.07,6198.0,148.0,50.0,0.0,0.0,0.0,0.0,0.0238786705388835,0.3378378378378378,0.0080671184252984,72.0214,1.0,0.0,0.0,75.82116279069767,149.0,43.0,21.0,27.0,7016.0,38.0,30.5,7969.666666666667,138.66666666666666
2417,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,699.0,3.0,2012.0,50.0,1849500.0,3333.1,11810.0,214.0,47.0,0.0,0.0,0.0,0.0,0.0181202370872142,0.2336448598130841,0.004233700254022,66.66199999999999,0.94,0.0,0.0,72.0214,148.0,50.0,43.0,21.0,6198.0,47.66666666666666,38.0,8341.333333333334,170.33333333333334
2418,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,700.0,1.0,2009.0,4.0,52000.0,10.96,607.0,17.0,43.0,0.0,0.0,0.0,0.0,0.0280065897858319,0.2352941176470588,0.0065897858319604,2.74,10.75,0.0,0.0,,,,,,,,,,
2419,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,700.0,3.0,2009.0,43.0,52000.0,92.63,6978.0,147.0,43.0,0.0,0.0,0.0,0.0,0.0210662080825451,0.2925170068027211,0.0061622241329893,2.154186046511628,1.0,0.0,0.0,2.74,17.0,4.0,,,607.0,,,,
2420,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,700.0,4.0,2009.0,43.0,52000.0,90.93,5209.0,156.0,36.0,0.0,0.0,0.0,0.0,0.0299481666346707,0.2756410256410256,0.0082549433672489,2.1146511627906976,0.8372093023255814,0.0,0.0,2.154186046511628,147.0,43.0,4.0,,6978.0,30.0,,4264.666666666667,106.66666666666669
2421,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,700.0,3.0,2010.0,36.0,52000.0,77.43,8201.0,103.0,33.0,0.0,0.0,0.0,0.0,0.0125594439702475,0.3495145631067961,0.0043897085721253,2.1508333333333334,0.9166666666666666,0.0,0.0,2.1146511627906976,156.0,43.0,43.0,4.0,5209.0,40.66666666666666,,6796.0,135.33333333333334
2422,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,700.0,4.0,2011.0,33.0,52000.0,68.42,4516.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0232506643046944,0.3142857142857143,0.0073073516386182,2.0733333333333333,0.0606060606060606,0.0,0.0,2.1508333333333334,103.0,36.0,43.0,43.0,8201.0,37.333333333333336,,5975.333333333333,121.33333333333331
2423,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,700.0,1.0,2012.0,2.0,52000.0,6.93,379.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0263852242744063,0.2,0.0052770448548812,3.465,24.5,0.0,0.0,2.0733333333333333,105.0,33.0,36.0,43.0,4516.0,23.666666666666668,26.83333333333333,4365.333333333333,72.66666666666667
2424,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,700.0,2.0,2012.0,49.0,52000.0,100.08,8298.0,158.0,39.0,0.0,0.0,0.0,0.0,0.0190407327066763,0.310126582278481,0.0059050373583996,2.042448979591837,0.7959183673469388,0.0,0.0,3.465,10.0,2.0,33.0,36.0,379.0,28.0,34.333333333333336,4397.666666666667,91.0
2425,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,701.0,3.0,2009.0,24.0,2774750.0,2152.404,3529.0,72.0,29.0,0.0,0.0,0.0,0.0,0.020402380277699,0.3333333333333333,0.0068007934258996,89.6835,1.2083333333333333,0.0,0.0,,,,,,,,,,
2426,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,701.0,2.0,2010.0,29.0,2774750.0,2820.6995,4651.0,94.0,27.0,0.0,0.0,0.0,0.0,0.0202107073747581,0.3085106382978723,0.0062352182326381,97.2655,0.9310344827586208,0.0,0.0,89.6835,72.0,24.0,,,3529.0,,,,
2427,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,701.0,1.0,2011.0,27.0,2774750.0,2470.6355,4846.0,84.0,34.0,0.0,0.0,0.0,0.0,0.0173338836153528,0.3214285714285714,0.0055716054477919,91.50501851851853,1.2592592592592593,0.0,0.0,97.2655,94.0,29.0,24.0,,4651.0,26.666666666666668,,4342.0,83.33333333333333
2428,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,701.0,2.0,2012.0,34.0,2774750.0,3373.7095,5252.0,133.0,64.0,0.0,0.0,0.0,0.0,0.0253236862147753,0.2556390977443609,0.0064737242955064,99.22675,1.8823529411764703,0.0,0.0,91.50501851851853,84.0,27.0,29.0,24.0,4846.0,30.0,,4916.333333333333,103.66666666666669
2429,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,701.0,3.0,2012.0,64.0,2774750.0,6015.5435,26316.0,332.0,16.0,0.0,0.0,0.0,0.0,0.0126158990728074,0.1927710843373494,0.0024319805441556,93.9928671875,0.25,0.0,0.0,99.22675,133.0,34.0,27.0,29.0,5252.0,41.66666666666666,,12138.0,183.0
2430,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,702.0,1.0,2010.0,14.0,3899750.0,1819.153,4324.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0120259019426456,0.2692307692307692,0.0032377428307123,129.9395,3.071428571428572,0.0,0.0,,,,,,,,,,
2431,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,702.0,3.0,2010.0,43.0,3899750.0,5663.014499999999,20036.0,158.0,79.0,0.0,0.0,0.0,0.0,0.0078858055500099,0.2721518987341772,0.0021461369534837,131.69801162790696,1.837209302325581,0.0,0.0,129.9395,52.0,14.0,,,4324.0,,,,
2432,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,702.0,3.0,2011.0,79.0,3899750.0,10588.8665,9848.0,289.0,21.0,0.0,0.0,0.0,0.0,0.0293460601137286,0.273356401384083,0.0080219333874898,134.03628481012657,0.2658227848101265,0.0,0.0,131.69801162790696,158.0,43.0,14.0,,20036.0,45.333333333333336,,11402.666666666666,166.33333333333334
2433,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,702.0,4.0,2011.0,21.0,3899750.0,2731.73,12304.0,92.0,77.0,0.0,0.0,0.0,0.0,0.0074772431729518,0.2282608695652173,0.0017067620286085,130.08238095238096,3.6666666666666665,0.0,0.0,134.03628481012657,289.0,79.0,43.0,14.0,9848.0,47.66666666666666,,14062.666666666666,179.66666666666666
2434,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,703.0,1.0,2009.0,69.0,3853250.0,10392.84,12444.0,244.0,49.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.2827868852459016,0.0055448408871745,150.6208695652174,0.7101449275362319,0.0,0.0,,,,,,,,,,
2435,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,704.0,3.0,2009.0,50.0,623750.0,1262.72,8746.0,210.0,72.0,0.0,0.0,0.0,0.0,0.0240109764463754,0.238095238095238,0.0057168991538989,25.2544,1.44,0.0,0.0,,,,,,,,,,
2436,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,704.0,2.0,2010.0,72.0,623750.0,1768.17,14413.0,382.0,1.0,0.0,0.0,0.0,0.0,0.0265038506903489,0.1884816753926701,0.0049954901824741,24.557916666666667,0.0138888888888888,0.0,0.0,25.2544,210.0,50.0,,,8746.0,,,,
2437,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,704.0,4.0,2010.0,1.0,623750.0,27.44,504.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0099206349206349,0.2,0.0019841269841269,27.44,7.0,0.0,0.0,24.557916666666667,382.0,72.0,50.0,,14413.0,41.0,,7887.666666666667,199.0
2438,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,704.0,2.0,2011.0,7.0,623750.0,189.73,4579.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0061148722428477,0.25,0.0015287180607119,27.104285714285712,4.285714285714286,0.0,0.0,27.44,5.0,1.0,72.0,50.0,504.0,26.666666666666668,,6498.666666666667,138.33333333333334
2439,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,704.0,1.0,2012.0,30.0,623750.0,736.3,8886.0,90.0,44.0,0.0,0.0,0.0,0.0,0.0101282916948008,0.3333333333333333,0.0033760972316002,24.543333333333333,1.4666666666666666,0.0,0.0,27.104285714285712,28.0,7.0,1.0,72.0,4579.0,12.666666666666666,,4656.333333333333,41.0
2440,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,706.0,1.0,2011.0,10.0,4563750.0,1961.68,2091.0,39.0,22.0,0.0,0.0,0.0,0.0,0.018651362984218,0.2564102564102564,0.0047824007651841,196.168,2.2,0.0,0.0,,,,,,,,,,
2441,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,707.0,1.0,2009.0,16.0,1784250.0,950.464,8889.0,49.0,37.0,0.0,0.0,0.0,0.0,0.0055124310946113,0.3265306122448979,0.0017999775002812,59.404,2.3125,0.0,0.0,,,,,,,,,,
2442,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,707.0,3.0,2009.0,37.0,1784250.0,2756.17,11577.0,199.0,41.0,0.0,0.0,0.0,0.0,0.0171892545564481,0.185929648241206,0.0031959920532089,74.49108108108108,1.108108108108108,0.0,0.0,59.404,49.0,16.0,,,8889.0,,,,
2443,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,707.0,4.0,2009.0,41.0,1784250.0,2811.7,26712.0,171.0,3.0,0.0,0.0,0.0,0.0,0.0064016172506738,0.239766081871345,0.001534890685834,68.5780487804878,0.073170731707317,0.0,0.0,74.49108108108108,199.0,37.0,16.0,,11577.0,31.33333333333333,,15726.0,139.66666666666666
2444,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,707.0,1.0,2010.0,3.0,1784250.0,224.744,1245.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0080321285140562,0.3,0.0024096385542168,74.91466666666666,13.0,0.0,0.0,68.5780487804878,171.0,41.0,37.0,16.0,26712.0,27.0,,13178.0,126.66666666666669
2445,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,707.0,3.0,2010.0,39.0,1784250.0,2339.84,15425.0,148.0,40.0,0.0,0.0,0.0,0.0,0.0095948136142625,0.2635135135135135,0.0025283630470016,59.99589743589744,1.0256410256410255,0.0,0.0,74.91466666666666,10.0,3.0,41.0,37.0,1245.0,27.666666666666668,,14460.666666666666,109.66666666666669
2446,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,707.0,4.0,2010.0,40.0,1784250.0,2894.68,7344.0,135.0,86.0,0.0,0.0,0.0,0.0,0.0183823529411764,0.2962962962962963,0.0054466230936819,72.36699999999999,2.15,0.0,0.0,59.99589743589744,148.0,39.0,3.0,41.0,15425.0,27.33333333333333,29.33333333333333,8004.666666666667,97.66666666666669
2447,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,707.0,1.0,2012.0,86.0,1784250.0,6032.284,40292.0,450.0,42.0,0.0,0.0,0.0,0.0,0.0111684701677752,0.1911111111111111,0.0021344187431748,70.14283720930233,0.4883720930232558,0.0,0.0,72.36699999999999,135.0,40.0,39.0,3.0,7344.0,55.0,41.0,21020.33333333333,244.3333333333333
